0,0.0441,195.3385,0.0035,14.2613,189.8479,-13.1224,-0.324938,0.25428,0.271936,0.210636,0.258597,0.393681,0.367537,-0.266566,0.323456,-0.10135
1,0,100000,0,0,100000,0,-0.36408,0.245856,0.380328,0.203785,0.254418,0.212161,0.303393,0.133519,0.15052,-0.173055
2,0.0965,377.2571,0.003,18.4542,464.6814,30.7259,-0.067303,0.234525,-0.048833,0.315144,0.248193,0.215809,0.224947,0.167925,0.350814,-0.330242
3,0,100000,0,0,100000,0,0.097412,-0.077429,-0.341262,0.222888,0.356728,0.392367,0.213269242,0.146413,-0.316811,-0.2795859
4,0,100000,0,0,100000,0,-0.130936,0.157271,0.057934,0.233828,0.280326,0.24084945,0.263366,0.186686,-0.336586,0.277063
5,0.0452,51.3299,0.004,37.5455,50.6395,10.7038,0.09615,0.04819,0.23906,0.302374,0.293686,0.285587,0.289179,-0.326187,0.086115,0.353795
6,0.1368,339.6165,0.0104,10.4332,266.9526,13.3555,0.08568,0.015153,-0.051124,0.312487,0.324529,0.285246,0.342433,-0.015615,0.111631,0.386781
7,0,100000,0,0,100000,0,0.28462,-0.114298,0.020432,0.225877,0.211312,0.2483388,0.211485,-0.230074,-0.385896,0.340032
8,0.1864,309.0805,0.0117,10.1938,343.8981,15.5168,0.074183,-0.179662,-0.173676,0.23698,0.384238,0.305727,0.336232,-0.170543,-0.295008,-0.065917
9,0,100000,0,0,100000,0,-0.142422,1.276506219,0.03469,0.290364,0.290774,0.21480552,0.397192,0.137814,-0.001805978,0.211018
10,0,100000,0,0,100000,0,0.288568,0.225878,-0.27455112,0.3941,0.3439341,0.299719,0.3161412,-0.140935,0.240323,0.00379566
11,0,100000,0,0,100000,0,0.032049,-0.2531731,0.13522,0.309336,0.319785,0.25896753,0.252245,0.33901,0.0740597,0.229711
12,0.0413,128.6847,0.0042,11.9837,148.8518,10.3514,-0.22612565,0.197309,0.340327,0.266111,0.344603,0.38661,0.31372,-0.1035683,0.202892,0.01547
13,0.0854,263.4316,0.0043,23.2526,206.9092,19.4335,0.167873,-0.381653,-0.08054,0.348989,0.246234,0.248052,0.326556,0.20598,0.185429,0.206041
14,0.1836,65.741,0.0168,46.6114,45.9936,-11.4315,0.09664,0.333006,-0.146809,0.35256,0.2349162,0.399675,0.231904,-0.006077,0.117037,-0.023967
15,0.1348,599.2522,0.006,7.2113,815.7693,22.6483,0.180822,0.929384216,-0.379492,0.327191,0.314469,0.219059397,0.383395,-0.345343,-0.013754518,0.308622
16,0.2203,100.9863,0.0228,16.4146,102.3629,-10.0407,-0.3450229,0.059928,-0.047199,0.269102,0.256133,0.228465,0.38839,-0.1592998,0.095941,0.23323
17,0,100000,0,0,100000,0,0.029764,1.163594559,0.026496,0.391087,0.259091,0.2217033,0.312439,-0.003037,-0.011445776,0.211913
18,0.0452,66.3974,0.0045,24.8965,75.3387,-10.627,-0.132783,0.136665506,-0.280717,0.288642,0.363491,0.232426902,0.287525,-0.253213,-0.215977032,-0.058802
19,0.0469,160.3304,0.0034,18.5178,160.6454,-13.9244,0.131911,-0.156864,-0.062877,0.281266,0.274576,0.258136,0.322177,-0.208592,-0.138357,0.135551
20,0.1807,125.4748,0.012,23.2046,147.3105,15.2548,-0.3291446,0.427918375,-0.2579,0.257548,0.290232,0.217218964,0.392029,0.0219461,0.315125561,0.306336
21,0.0939,73.8817,0.0067,48.1142,59.9993,-13.6604,0.181411,-0.051101265,0.256432,0.331087,0.215527,0.229590779,0.258345,-0.318825,-0.117299016,0.152013
22,0,100000,0,0,100000,0,0.017757,0.0095,0.008058,0.304517,0.314694,0.218843,0.278791,0.261743,-0.237561,-0.024927
23,0,100000,0,0,100000,0,0.124951,0.014419,-0.406478,0.388288,0.244969,0.294159,0.204488,0.263079,0.270983,0.250912
24,0.0483,3732.6864,0.0011,3.4858,3711.9141,43.8168,-0.043886,-0.432099,0.389692,0.291122,0.315667,0.254381,0.287478,0.422612,0.358621,-0.059404
25,0,100000,0,0,100000,0,0.213789,-0.417781,-0.210028,0.337103,0.2696391,0.309506,0.217698,-0.202776,0.401591,-0.158621
26,0.0494,193.0292,0.0026,26.8877,169.9552,-18.7091,-0.396736,0.119639,-0.30986,0.282925,0.242257,0.215902,0.343245,0.420672,0.220594,0.04639
27,0.1302,44.6806,0.0127,36.8298,47.1697,-10.2117,0.16651215,-0.137599805,0.268483,0.334573,0.369781,0.207096653,0.345546,-0.4480497,-0.12016264,-0.003933
28,0.19,59.3513,0.0141,29.4129,102.3756,-14.0335,-0.082357,-0.332480097,-0.178015,0.295626,0.243177,0.22008996,0.394093,0.497051,-0.31315167,-0.096726
29,0,100000,0,0,100000,0,0.450492,-0.207037,-0.098388,0.255574,0.334206,0.282888,0.214465,0.2134737,0.426595,0.094713
30,0.0976,103.4399,0.008,18.892,133.444,12.5631,0.272523,0.418603334,-0.17498,0.264937,0.293123,0.22673115,0.270684,-0.055519,-0.046249531,0.07345
31,0,100000,0,0,100000,0,-0.19863455,-0.040074662,-0.389838,0.339618,0.370459,0.317161,0.345706,-0.4656146,0.262470538,0.28803
32,0,100000,0,0,100000,0,-0.19863455,-0.040074662,-0.389838,0.339618,0.370459,0.317161,0.345706,-0.4656146,0.262470538,0.28803
33,0,100000,0,0,100000,0,0.039254,-0.242769,0.078957,0.215455,0.214673,0.225134,0.227922,0.390361,0.203595,0.34867
34,0.2546,145.4325,0.0243,17.9468,103.7139,10.584,-0.40860735,0.441308,-0.07887213,0.392276,0.339253,0.386227,0.21179394,-0.1639287,-0.213943,-0.35623719
35,0,100000,0,0,100000,0,0.012594,0.370185,0.205697,0.248269,0.3074724,0.300534,0.203731,-0.331719,0.250927,0.11143
36,0.0439,18737.6172,0.0007,0.9653,18372.4315,-58.2042,0.335422,0.768867302,-0.335713,0.369703,0.38204,0.21506877,0.297827,0.493128,-0.027111594,0.201191
37,0.2209,389.539,0.0186,5.3267,428.73,-11.8512,-0.378367,0.25394,0.24537,0.363973,0.2072619,0.212101,0.316222,-0.145853,0.343069,0.182893
38,0.0463,862.4541,0.0017,9.0525,872.4423,-28.6934,-0.34504,0.253906,0.005857,0.344882,0.2594043,0.338524,0.222423,-0.104651,-0.016894,-0.107746
39,0.0472,59.7381,0.0045,30.6751,57.7001,-10.3099,-0.25479,-0.288324624,0.334468,0.275008,0.262609,0.3074967,0.371387,0.481549,-0.3051134,-0.399956
40,0,100000,0,0,100000,0,0.3880422,-0.101506348,-0.435585,0.34115,0.309775,0.32277366,0.355498,0.0456005,0.144948562,0.162271
41,0.4085,124.0393,0.0386,5.9574,321.9585,10.7541,0.322118,-0.0801819,0.134836,0.226057,0.324915,0.2972052,0.331343,0.114578,-0.1163025,0.011358
42,0.0469,204.8313,0.0018,38.7878,183.7609,-26.383,0.025753,-0.058387728,-0.196644,0.321288,0.294526,0.209703076,0.290414,0.360238,-0.113793998,0.397046
43,0,100000,0,0,100000,0,-0.335918,-0.462024,0.384266,0.366182,0.39584,0.298807,0.308585,0.283669,0.334909,0.291657
44,0,100000,0,0,100000,0,0.430534,0.194103,0.057064,0.286548,0.273625,0.254208,0.214484,0.111614,0.156707,0.351045
45,0.0468,215.6899,0.004,9.8478,219.9176,11.4971,0.225321,-0.182309,0.455086,0.350687,0.37745,0.208046,0.201836,0.383057,0.422856,0.114267
46,0,100000,0,0,100000,0,0.200737,-0.30922,-0.189598072,0.371025,0.297072,0.231705,0.2231874,0.024254,-0.137922,-0.23103807
47,0,100000,0,0,100000,0,0.196394,0.470726,0.114624,0.332867,0.2675844,0.2088,0.229116,-0.090726,0.434437,-0.15862
48,0,100000,0,0,100000,0,-0.053341,-0.206467,-0.447848,0.246509,0.301879,0.234118,0.254635,0.340445,0.005426,0.103438
49,0.0902,1168.6123,0.0018,9.9346,1486.6632,-49.3081,-0.090454,0.146417,-0.089014,0.354234,0.302062,0.288053,0.293087,0.053003,0.193992,0.162666
50,0.0442,85.3595,0.003,47.4615,65.2341,-14.2883,-0.199261,-0.18522,0.187277,0.368901,0.269234,0.241629,0.380744,-0.415751,0.174753,-0.153123
51,0,100000,0,0,100000,0,0.391182,0.467362,0.0959,0.235201,0.237643,0.366733,0.305609,0.077603,0.394019,0.194276
52,0,100000,0,0,100000,0,0.318877,-0.054622,0.179119,0.377803,0.228048,0.219597,0.292481,0.154084,0.303833,0.472548
53,0.0469,55354.0479,0.0004,0.6224,55563.8519,-108.7477,-0.069457,-0.19813,-0.119652,0.378969,0.246953,0.370361,0.260061,-0.092054,0.11059,0.354603
54,0,100000,0,0,100000,0,-0.3494176,0.295383,-0.166791,0.397424,0.327139,0.379633,0.24034482,0.3975158,0.37682,-0.189262
55,0.1219,588.3721,0.0113,3.5231,564.4348,-10.9656,-0.23501005,0.2265,0.240346,0.31362,0.379918,0.232402,0.338302,-0.1278552,0.161803,0.044911
56,0,100000,0,0,100000,0,-0.10387015,0.044073,-0.183168,0.267705,0.361959,0.297257,0.321399,-0.2759933,0.314421,0.013867
57,0.14,64.0884,0.0141,22.0454,79.4528,10.2547,-0.411381,-0.064177966,0.392156,0.2552,0.2753847,0.216031,0.35799,-0.023243,0.17709902,0.251902
58,0,100000,0,0,100000,0,0.146396,-0.4264,0.019258,0.373925,0.253865,0.226001,0.253882,0.393835,0.053092,0.06898
59,0,100000,0,0,100000,0,-0.404974,-0.195814161,-0.035724,0.373913,0.235252,0.21109653,0.266008,0.0288,-0.183806415,0.333872
60,0.1387,385.3652,0.0126,5.9899,360.4559,-11.4773,0.185194,1.463254843,0.173066,0.349932,0.239771,0.228047,0.387491,-0.434862,-0.018234112,0.199273
61,0,100000,0,0,100000,0,-0.082056,-0.034545328,0.155097,0.389904,0.352101,0.212105189,0.291609,-0.27308,-0.002128482,0.393093
62,0.0471,81.9784,0.0035,34.1504,79.2907,-13.1234,-0.390663,-0.258877,-0.111714,0.25765,0.275952,0.232502,0.273348,-0.239015,0.025304,0.295495
63,0.0446,260.6831,0.0016,25.799,304.7845,28.5894,0.225842,-0.287488,-0.0736164,0.362091,0.331725,0.215204,0.2677419,0.208431,-0.165197,-0.2981826
64,0.3278,296.2548,0.0214,17.6742,191.6176,15.16,-0.247818,-0.300229,-0.029436,0.321771,0.39094,0.233855,0.378806,0.107412,0.419256,0.420223
65,0,100000,0,0,100000,0,-0.02928345,-0.215334,0.497744,0.374868,0.334555,0.239708,0.211635,0.0125334,0.335917,0.137281
66,0.0802,29.1679,0.0081,38.509,43.8085,10.0611,0.1414644,-0.152142,-0.118178,0.272931,0.31885,0.396881,0.218996,0.1253076,0.242981,0.053992
67,0,100000,0,0,100000,0,0.472529,0.290217,0.35875,0.205059,0.353503,0.343478,0.25046,0.137776,-0.284974,-0.135027
68,0,100000,0,0,100000,0,-0.269192,0.033727937,0.468141,0.238913,0.307386,0.22064315,0.202258,0.230999,-0.021718281,0.239201
69,0.0498,68.3301,0.0052,19.958,84.5794,10.0641,-0.3575952,-0.028514,-0.284225866,0.202436,0.219982,0.381526,0.2997666,-0.4480652,0.186428,-0.247662135
70,0,100000,0,0,100000,0,-0.028256,-0.018953,-0.053492,0.350323,0.386431,0.301457,0.279305,0.137581,-0.435754,0.145734
71,0.2034,146.0656,0.0118,27.4467,149.7457,17.3301,-0.2007863,0.48607,0.446455,0.216903,0.275802,0.275398,0.245325,-0.1177398,-0.002108,0.404157
72,0.0447,760.5844,0.0015,8.5213,933.3051,28.8589,-0.192143,-0.18797,-0.185909,0.240744,0.206235,0.2703654,0.365023,-0.259685,0.007223,0.480979
73,0,100000,0,0,100000,0,-0.36447,0.145662,0.173705,0.273887,0.291678,0.207551,0.295458,0.14461,-0.175265,0.149402
74,0,100000,0,0,100000,0,-0.145312,0.451894,-0.133722779,0.376915,0.312143,0.292324,0.226003487,-0.2585528,0.365373,-0.252899486
75,0,100000,0,0,100000,0,-0.041357,0.119585,-0.272084801,0.319991,0.3204171,0.293928,0.212209713,-0.457212,0.44412,-0.222116356
76,0.1347,455.7862,0.0074,11.7911,402.0547,-19.222,-0.024586,0.333918,0.163253,0.35002,0.367766,0.202224,0.36776,-0.003321,0.103316,-0.233198
77,0.0466,2295.8918,0.0014,4.5775,2076.0703,-33.5097,0.47285385,0.025038,0.147929,0.326767,0.331054,0.328813,0.394142,-0.4214903,0.341995,-0.312399
78,0,100000,0,0,100000,0,-0.120483,0.10399,-0.001795,0.387612,0.298317,0.287811,0.212386,0.47212,-0.154575,-0.290353
79,0.1416,288.6331,0.0112,9.009,287.3509,-12.7663,-0.41470255,0.369111,0.309366,0.25315,0.227549,0.300642,0.254511,-0.297583,0.051977,-0.017617
80,0,100000,0,0,100000,0,0.45640455,-0.258064602,0.49933,0.377009,0.213023,0.210124331,0.28251,-0.295966,0.264745887,0.380057
81,0.0448,136.6813,0.0034,19.8348,145.5773,-13.6625,0.212191,1.154758119,-0.056474,0.210846,0.2960154,0.227933864,0.383024,-0.32364,-0.064590029,0.136639
82,0.0939,1859.4626,0.0015,13.0544,1424.6258,-60.7931,0.175898,0.325192,0.157502,0.224226,0.305805,0.397084,0.308031,-0.016135,-0.049191,-0.135469
83,0.0468,12.2497,0.0047,120.8314,15.4021,10.5832,-0.108705,-0.2129634,0.471969,0.204561,0.289139,0.2920131,0.326108,0.002286,0.1172798,0.07553
84,0.0485,232.8562,0.0039,10.7588,242.4584,-12.8257,-0.333497,0.39314,0.456441,0.281185,0.253182,0.208597,0.351346,-0.126719,-0.388005,0.021114
85,0.1365,160.7851,0.0094,20.0934,157.2762,-14.4806,-0.283805,-0.133596,-0.188279,0.341252,0.2790909,0.270665,0.302234,-0.413133,0.09772,-0.078813
86,0.0446,50.3156,0.0036,45.3387,54.7692,12.4495,-0.049301,0.632998749,-0.468762,0.265242,0.261115,0.21829986,0.380442,0.123095,-0.003074497,0.121259
87,0.0473,53.2921,0.0031,58.3144,57.4871,-15.057,0.295661,0.043045,-0.364514,0.29966,0.3054195,0.20144,0.236523,-0.284743,0.457202,0.212425
88,0.0455,25065.377,0.0002,2.4335,25169.9767,188.7497,-0.174569,0.415023998,-0.24258,0.219425,0.3150522,0.3468501,0.308088,0.076516,0.5291814,0.47683
89,0.0914,48.9076,0.0065,62.6711,46.5759,-13.7569,0.334078,0.282258,0.073212,0.289564,0.294089,0.204668,0.275277,-0.401651,0.312155,0.389205
90,0,100000,0,0,100000,0,0.371609,0.279149,0.322847,0.214028,0.378035,0.335943,0.339352,0.146911,-0.166814,-0.192495
91,0.0893,3301.7804,0.0027,3.6954,2692.5942,-34.8503,-0.394678,0.263786,-0.051687,0.361269,0.3311352,0.380246,0.33182,-0.458907,0.448102,0.244627
92,0.1808,3254.967,0.0034,4.7675,3468.4925,-54.6077,-0.253827,1.313612233,0.013403,0.312165,0.298852,0.21379545,0.298333,0.492684,-0.02304995,0.424973
93,0,100000,0,0,100000,0,0.076289,-0.419718,0.475757,0.376369,0.3544542,0.267467,0.233212,-0.017107,0.300687,-0.026815
94,0,100000,0,0,100000,0,0.167379,-0.254584,-0.284573665,0.278179,0.318214,0.312191,0.208624491,0.420059,0.144985,-0.292894259
95,0.0444,46.954,0.0045,40.5766,43.825,10.3348,-0.446056,-0.109992608,-0.489985,0.384741,0.347212,0.210037,0.212587,-0.039017,-0.071509182,0.220809
96,0.0934,4527.4911,0.0018,3.6657,4185.3619,51.0273,-0.084657,-0.376927265,0.278195,0.337455,0.399229,0.219133026,0.267456,0.233703,-0.256994829,-0.162455
97,0,100000,0,0,100000,0,0.167308,-0.18512,0.372961,0.209744,0.3089601,0.265354,0.219097,-0.170073,0.021633,-0.306015
98,0.0405,221.3262,0.0036,9.1989,242.7169,-11.6982,-0.441318,0.164426,0.152188,0.393535,0.3120399,0.267823,0.363245,0.016527,0.072753,-0.210048
99,0,100000,0,0,100000,0,-0.366838,0.907828337,-0.462423,0.204967,0.228681,0.21177,0.377828,-0.060177,-0.055475993,0.382005
100,0.0448,419.5851,0.0033,6.9532,422.793,-13.8193,0.22131375,-0.011285,0.189073,0.281581,0.273269,0.357638,0.229225,-0.2594151,-0.015171,0.207947
101,0.0448,114.0087,0.0038,20.5049,116.4778,-12.1651,-0.266241,0.376949,0.293282,0.323175,0.228954,0.247371,0.303433,-0.096352,-0.093983,-0.38943
102,0,100000,0,0,100000,0,0.481104,-0.085093615,0.107449,0.349976,0.269226,0.227119513,0.218467,0.226349,-0.051114878,0.460336
103,0,100000,0,0,100000,0,0.131722,0.088368,0.073973,0.372441,0.272673,0.206342,0.295622,0.3208,0.430654,0.177015
104,0,100000,0,0,100000,0,-0.440699,0.404614,0.213114,0.326466,0.262537,0.285581,0.207494,0.170918,0.192083,0.486283
105,0.0963,273.3265,0.0098,7.0607,253.4186,10.368,0.377878,-0.18375,0.216316,0.238305,0.276764,0.223299,0.33468,0.475411,-0.151387,-0.305346
106,0.0913,523.952,0.0033,14.9456,494.9959,27.1941,0.451019,0.19525,-0.216351,0.295337,0.329224,0.296521,0.226327,0.046575,-0.104588,-0.135053
107,0.189,116.2272,0.013,20.9243,163.1901,-15.2439,0.48658365,0.030286,-0.010445,0.249844,0.285954,0.236447,0.378981,-0.4746148,0.030285,-0.055766
108,0.0475,356.0563,0.0025,14.4578,324.6096,-19.0795,0.340021,-0.265703,0.493756,0.35504,0.279241,0.20391,0.275943,0.261929,0.388976,-0.154011
109,0.0486,7872.0598,0.0007,2.9457,6885.4253,-65.8477,0.097293,-0.282246,-0.038502,0.288352,0.331726,0.209165,0.235404,0.333403,0.159073,-0.008731
110,0.2787,452.2374,0.0244,7.4465,300.7385,-11.7183,0.48757485,-0.423789,0.161158,0.275906,0.350049,0.383809,0.217107,0.4188283,0.391823,-0.227855
111,0.3569,48.7599,0.0305,30.7837,74.045,11.8381,0.433395,-0.431137,-0.251370937,0.35863,0.326165,0.26166,0.2142999,-0.294482,-0.391743,-0.207610379
112,0,100000,0,0,100000,0,0.488093,-0.46655,0.408477,0.367893,0.2667519,0.209902,0.309998,-0.1296,0.105352,-0.295554
113,0.0505,225.2257,0.0018,36.055,219.0595,-28.6946,0.138316,1.144220629,-0.014033,0.300517,0.268592,0.218799873,0.255944,-0.177754,-0.006232732,0.326604
114,0,100000,0,0,100000,0,-0.124059,0.306371,0.188288,0.270413,0.305104,0.28945,0.299909,0.372646,0.188961,0.064347
115,0,100000,0,0,100000,0,0.087994,-0.4303177,-0.17773,0.247832,0.352887,0.302953,0.226967,0.095034,-0.2383263,-0.012385
116,0.2306,108.9258,0.0222,13.7284,132.6637,10.4638,0.465974,-0.074387,0.110734,0.344365,0.26843,0.264082,0.229524,0.2218,-0.310713,-0.447287
117,0,100000,0,0,100000,0,-0.486093,-0.248056,-0.133183,0.218009,0.373201,0.2324529,0.243415,0.344212,-0.196774,0.453646
118,0.0433,36.7826,0.0034,71.2416,37.2422,12.9596,0.10864,-0.42473455,-0.024075,0.244932,0.3120948,0.260419941,0.350376,-0.054231,0.24978635,0.307478
119,0,100000,0,0,100000,0,0.490007,0.496924,0.050689,0.372912,0.34392,0.303692,0.252107,0.229629,0.382967,0.286483
120,0,100000,0,0,100000,0,0.114634,-0.457768,0.233115,0.392685,0.2756,0.38451,0.203484,0.059242,-0.113643,-0.338451
121,0,100000,0,0,100000,0,0.3306051,-0.405286,-0.106993,0.20928,0.293128,0.364624,0.292409,0.0697851,0.200028,-0.062791
122,0.0814,81.0538,0.0076,23.295,79.7017,10.57,0.42291375,-0.131559,-0.246293,0.399186,0.261134,0.383149,0.339067,-0.0465707,0.478478,0.373318
123,0,100000,0,0,100000,0,-0.059765,-0.39776,-0.208848637,0.396381,0.242053,0.271395,0.2274876,0.181784,-0.485951,-0.160939821
124,0.1385,29.7265,0.0111,60.1877,45.9769,-13.3017,-0.093127,0.39193,-0.105702,0.319039,0.2705643,0.229572,0.337403,-0.44695,0.335447,0.252581
125,0,100000,0,0,100000,0,0.391389,0.420431,0.308239,0.232898,0.31473,0.347812,0.364935,0.450556,0.196755,-0.15673
126,0,100000,0,0,100000,0,-0.48755,0.20811,0.353039,0.2137,0.2111085,0.381605,0.200892,-0.190498,0.402433,0.10751
127,0,100000,0,0,100000,0,0.259323,-0.270735,0.215773,0.293891,0.364916,0.394747,0.388843,0.409239,0.194137,0.001327
128,0.1012,4138.8371,0.0018,4.8972,3420.3867,-55.2513,-0.099097,-0.452238,0.113012,0.320228,0.3551643,0.24983,0.229133,-0.252819,0.331252,-0.447939
129,0,100000,0,0,100000,0,0.425173,0.364077,-0.275437341,0.252153,0.281176,0.213692,0.213713,-0.160592,0.023964,-0.302674676
130,0,100000,0,0,100000,0,-0.29175,0.363734119,-0.467304,0.359401,0.2758,0.226719,0.367058,0.357884,0.460797189,0.465261
131,0.1412,49.0036,0.0136,27.8156,67.5613,10.6378,-0.29556875,0.453490223,0.059437,0.255936,0.295593,0.307472,0.312247,-0.0107228,0.37800037,0.430372
132,0.0461,53.9001,0.0021,112.0808,52.6213,-22.6935,-0.269161,-0.100499,0.358926,0.290607,0.223148,0.259551,0.311997,-0.274431,-0.157389,-0.198688
133,0.0492,512.7365,0.0018,15.5452,497.3706,-28.1951,-0.022662,0.04532115,-0.396644,0.301647,0.234106,0.256362327,0.225332,0.155484,0.2258069,0.392006
134,0.1356,128.6337,0.0101,18.1616,158.2862,-13.6242,0.4174452,0.687673739,-0.361681,0.332121,0.293362,0.215480736,0.296217,-0.4209606,-0.000128871,0.180422
135,0,100000,0,0,100000,0,-0.1925973,-0.259813776,0.393404,0.396982,0.330954,0.22115622,0.33887,-0.4880612,0.243771147,0.274313
136,0,100000,0,0,100000,0,0.205295,-0.424951,0.465844,0.369397,0.347185,0.263808,0.271737,0.070462,0.066585,-0.435465
137,0.0451,10513.2052,0.0009,1.4518,10325.7733,-49.9738,-0.439928,0.469638,-0.081276,0.388068,0.347279,0.24554583,0.261943,0.390131,0.047172,0.150194
138,0.0889,464.3136,0.0046,8.0983,593.6684,-19.423,-0.490823,-0.069469,0.263917,0.336706,0.2667924,0.394746,0.289685,-0.361164,-0.103468,-0.328774
139,0.0846,82.1927,0.0064,33.8527,80.8053,-13.2064,-0.061012,1.549753865,0.304539,0.334597,0.338174,0.22538544,0.375377,-0.388499,-0.005875273,0.244297
140,0.1423,520.8726,0.0057,16.6399,410.5851,25.4963,0.113442,0.2715,0.279796,0.263311,0.375312,0.350974,0.217849,-0.154703,-0.18927,0.058574
141,0.1909,317.5238,0.0106,18.129,255.7092,-18.9073,0.428212,-0.138014,-0.080186,0.254471,0.3103848,0.362999,0.22024,-0.112813,-0.17087,-0.194433
142,0.0459,5676.343,0.0008,3.508,5442.5932,62.2782,-0.354201,0.36094136,-0.388298,0.335022,0.262633,0.271166,0.331619,0.490758,0.279745426,0.26121
143,0.0818,36.1096,0.0057,67.8218,44.4149,14.0369,0.016776,-0.289633,0.18294,0.33457,0.344632,0.320827,0.285516,0.053124,-0.310148,-0.323889
144,0.1365,358.7582,0.0087,12.3397,294.738,-15.911,-0.192014,-0.06066244,0.337157,0.294289,0.240116,0.366557,0.338175,0.472842,0.02716813,-0.010151
145,0.0468,1541.102,0.0015,6.1749,1443.7713,-31.7453,-0.199319,0.218708,0.405726,0.302239,0.236087,0.294889,0.287535,0.184502,-0.154676,-0.139404
146,0.1382,45.6033,0.0113,58.031,39.9675,-11.9581,-0.03233705,0.485039261,-0.2989575,0.344042,0.230396,0.32182596,0.2094,-0.3321639,-0.269183396,-0.1897272
147,0.0461,1492.9049,0.0015,6.5311,1337.2043,-31.2001,0.2637285,-0.033884806,0.435624,0.26926,0.347653,0.218150626,0.395238,0.0619487,0.28354394,0.29465
148,0.0432,28.0898,0.0029,107.4394,31.967,15.3035,0.2995083,-0.139724,-0.244668,0.267294,0.347719,0.369829,0.318755,-0.1003475,0.414971,0.434789
